!CSV A.01.01
!Keysight Technologies,N5247A,US56070668,A.10.47.06
!Date: Tuesday, November 12, 2019 09:03:01
!Source: Standard

!CW Freq: 28000000000 Hz
BEGIN CH1_DATA
Time(s),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
8.2218373645128,-19.62373,-81.427681,-40.684212,5.8701243,-40.772411,-69.908081,1.8374515,104.9752
8.2263106166154,-19.642895,-81.733574,-40.953438,3.7974713,-40.807632,-44.082848,0.74918783,104.37638
8.2307838687179,-19.617474,-82.029732,-40.758202,5.4488602,-41.005669,-20.807573,1.6429067,102.52561
8.2352571208205,-19.567064,-82.0672,-40.835007,5.7211533,-41.247814,3.3092828,1.6115048,104.43824
8.2397303729231,-19.533489,-81.786812,-41.002789,3.6735332,-40.848145,30.966873,1.2303131,103.79723
8.2442036250256,-19.550901,-81.424248,-41.156746,0.39791808,-40.731033,56.22364,0.596304,103.3392
8.2486768771282,-19.6096,-81.24041,-40.700443,1.3950861,-40.675446,78.988251,1.2555193,101.76873
8.2531501292308,-19.674068,-81.383255,-40.439262,-0.37901145,-40.802444,105.14879,1.7203408,99.019814
8.2576233813333,-19.700058,-81.781975,-40.407059,-7.3793964,-40.786205,129.40437,2.4341066,92.05368
8.2620966334359,-19.670109,-82.193695,-39.38308,-12.983601,-40.394203,155.37471,4.6677008,87.436623
8.2665698855385,-19.602936,-82.326492,-40.440098,-13.216908,-40.764698,-178.6981,3.2239363,84.590675
8.271043137641,-19.544275,-82.09919,-40.287952,-15.419101,-40.54985,-154.04939,2.9632831,85.954514
8.2755163897436,-19.53413,-81.65097,-40.709042,-10.02128,-40.845516,-127.0533,1.6194052,88.587616
8.2799896418462,-19.579668,-81.307304,-40.666264,0.34652251,-40.711052,-100.41685,0.49865058,100.23193
8.2844628939487,-19.651949,-81.315742,-40.994949,-1.6008471,-40.607742,-73.422386,0.22635686,101.63744
8.2889361460513,-19.694426,-81.692947,-41.020454,0.98281205,-40.750233,-47.158466,0.077536255,102.56787
8.2934093981538,-19.674215,-82.150543,-41.206181,-3.5869515,-40.727802,-20.252914,-0.083951972,98.129326
8.2978826502564,-19.609449,-82.339951,-41.436493,-3.2925434,-40.577545,8.5160475,-0.37888929,99.02092
8.302355902359,-19.549053,-82.122231,-41.24041,-0.16940448,-40.751831,33.558395,-0.34970042,104.52386
8.3068291544615,-19.542133,-81.665939,-40.955086,1.0933564,-41.045273,63.674755,0.45012546,101.52267
8.3113024065641,-19.599443,-81.34034,-40.281242,-2.0067608,-40.297138,95.25148,0.98215467,94.989326
8.3157756586667,-19.672535,-81.421242,-40.826935,1.1537659,-40.722969,123.60654,0.67184591,99.42852
8.3202489107692,-19.701365,-81.843491,-40.891605,-3.265631,-40.711212,155.45741,0.97670346,96.331238
8.3247221628718,-19.662977,-82.206238,-40.817818,2.5116842,-40.689758,-176.38922,0.94860154,103.10506
8.3291954149744,-19.598692,-82.195282,-41.216305,1.6404482,-40.419323,-146.446,0.45193753,101.63632
8.3336686670769,-19.57563,-81.839943,-40.917114,2.860472,-40.834084,-116.50256,0.53119987,103.53796
8.3381419191795,-19.612242,-81.561188,-41.141579,2.7308354,-40.21587,-83.898895,0.95906246,103.31118
8.3426151712821,-19.66519,-81.6651,-40.70121,-1.9919803,-40.444855,-54.058353,0.46177983,96.934402
8.3470884233846,-19.671272,-82.08477,-39.819557,-14.131734,-40.490379,-23.228897,3.4316664,84.600136
8.3515616754872,-19.610525,-82.353249,-39.649452,-19.508017,-40.32061,7.7544122,3.3097398,78.545204
8.3560349275897,-19.541264,-82.102951,-39.785435,-20.064003,-40.573277,40.589767,3.9435694,79.643753
8.3605081796923,-19.54797,-81.535789,-40.027664,-19.464745,-40.234707,74.156242,3.3079042,73.944786
8.3649814317949,-19.631229,-81.282967,-39.822105,-15.389982,-40.644203,106.29765,3.8828657,79.64267
8.3694546838974,-19.701439,-81.60833,-39.457706,-15.307088,-40.285778,142.36719,4.3605204,80.562897
8.373927936,-19.694496,-82.172173,-39.548538,-12.950367,-40.664558,170.17886,4.3224525,81.609184
8.3784011881026,-19.622467,-82.42318,-38.783409,-19.157236,-40.32523,-158.83026,5.2570109,74.812805
8.3828744402051,-19.557917,-82.154419,-39.846104,-14.684879,-40.391216,-127.09225,3.7069836,83.408089
8.3873476923077,-19.564747,-81.676262,-39.34552,-13.727059,-39.924854,-94.593834,4.2888017,76.341652
8.3918209444103,-19.628281,-81.472954,-39.690655,-9.9507675,-40.449463,-61.898376,3.6920497,90.58593
8.3962941965128,-19.679852,-81.681419,-40.300453,-10.90722,-40.261173,-33.436382,3.1869593,87.397652
8.4007674486154,-19.683323,-82.01693,-39.928879,-12.869658,-40.48782,-4.5746384,3.5688095,86.070869
8.4052407007179,-19.651983,-82.196136,-40.485741,-9.792984,-40.546268,21.628422,3.0867276,95.138382
8.4097139528205,-19.626078,-82.118835,-40.612785,-16.001766,-39.965389,53.383102,2.9855096,86.705719
8.4141872049231,-19.636105,-81.970428,-40.132225,-13.479231,-40.55983,80.497498,3.0003805,87.115288
8.4186604570256,-19.666521,-82.034401,-39.817085,-11.308994,-40.690361,113.69254,3.3549745,89.030846
8.4231337091282,-19.668688,-82.278603,-39.539722,-14.589349,-40.550838,138.65782,3.5433612,84.40551
8.4276069612308,-19.63238,-82.444595,-39.870972,-13.724529,-40.242455,165.76677,3.3840463,84.704277
8.4320802133333,-19.584862,-82.349838,-39.546028,-11.257505,-39.991325,-172.80859,4.1222892,86.563499
8.4365534654359,-19.558979,-82.045654,-40.507622,-11.375312,-40.2379,-147.3838,2.1787415,86.608795
8.4410267175385,-19.572649,-81.690689,-39.631054,-9.6289263,-40.358467,-122.96604,4.0299048,89.539696
8.445499969641,-19.627388,-81.472977,-40.813976,-9.7563829,-39.805,-100.16365,2.4430909,92.274315
8.4499732217436,-19.695175,-81.600807,-39.060261,-11.828746,-39.727192,-74.148155,4.8177142,86.247437
8.4544464738462,-19.728809,-82.021797,-39.835396,-5.8753805,-40.583302,-53.343124,3.7180619,95.673828
8.4589197259487,-19.706934,-82.492355,-39.845268,-10.523484,-39.968605,-32.463963,3.4197545,90.087875
8.4633929780513,-19.644451,-82.761452,-40.109993,-8.1449471,-40.513615,-10.087413,3.4910724,94.11097
8.4678662301538,-19.568432,-82.72683,-39.36132,-11.330463,-40.089474,9.2952423,4.7730994,80.801849
8.4723394822564,-19.511482,-82.400116,-40.605564,-9.8623095,-40.391796,29.897381,2.6421292,89.611282
8.476812734359,-19.491064,-81.897224,-40.694187,-6.4461508,-40.346321,52.785412,3.0587757,92.295128
8.4812859864615,-19.523779,-81.419716,-41.184616,1.6216235,-40.410545,72.667191,0.49205214,103.8113
8.4857592385641,-19.591812,-81.162247,-41.149506,2.8144922,-40.736115,91.91655,0.74215484,107.0044
8.4902324906667,-19.666687,-81.218796,-41.127655,4.3104668,-40.629604,108.76675,0.3042762,106.19282
8.4947057427692,-19.722891,-81.532242,-41.061882,0.70547825,-40.623142,128.93347,0.4037329,100.09818
8.4991789948718,-19.74136,-82.009384,-41.138897,3.1666474,-40.679207,146.99153,0.83048153,102.83545
8.5036522469744,-19.711893,-82.467552,-41.257545,3.9281776,-40.445061,167.10185,0.75562829,103.50488
8.5081254990769,-19.648376,-82.714989,-41.051159,3.3387299,-40.01244,-171.55334,0.60095227,99.130852
8.5125987511795,-19.57947,-82.647209,-41.644577,2.9970677,-40.659843,-153.49582,-0.092723727,108.7866
8.5170720032821,-19.53565,-82.347771,-40.986305,3.0292664,-40.244965,-135.655,0.65643275,106.69457
8.5215452553846,-19.530607,-81.933342,-40.105843,-6.8210025,-40.014648,-116.93121,3.1488769,93.627144
8.5260185074872,-19.566233,-81.5849,-41.120708,-0.20194873,-39.668953,-98.25795,1.5156504,100.23956
8.5304917595897,-19.629858,-81.466461,-40.837093,2.4077315,-40.034595,-75.171402,1.3035731,103.19238
8.5349650116923,-19.69067,-81.647926,-40.765396,3.8716407,-40.218723,-51.382671,1.4455693,105.07829
8.5394382637949,-19.720285,-82.04705,-41.016357,0.48940191,-40.10471,-34.405399,0.50660902,102.53303
8.5439115158974,-19.703053,-82.461258,-40.748859,4.2889795,-40.291615,-11.690371,1.3111255,105.91978
8.548384768,-19.649166,-82.704773,-40.82056,1.3604747,-40.304085,6.8782001,1.1143297,101.09787
8.5528580201026,-19.587191,-82.683739,-40.414165,1.7050606,-40.317341,31.739777,1.774231,103.08536
8.5573312722051,-19.542809,-82.387802,-40.243027,2.6775227,-40.194309,53.319584,1.6624882,99.940376
8.5618045243077,-19.541798,-81.992332,-40.293922,3.4290226,-40.105694,73.914207,1.7314252,99.904175
8.5662777764103,-19.585634,-81.721657,-40.752274,4.3280792,-39.796516,95.628555,0.90403444,104.1369
8.5707510285128,-19.64465,-81.73671,-40.71442,4.2257514,-39.800644,120.07926,1.5041363,103.03464
8.5752242806154,-19.685894,-82.021935,-40.593861,3.4637249,-39.55587,140.9991,1.1111771,103.40912
8.5796975327179,-19.680943,-82.416924,-40.800751,1.7711927,-39.687794,163.10936,0.62598914,101.9778
8.5841707848205,-19.632429,-82.667915,-40.693268,4.7700009,-39.728283,-174.73517,1.0942044,99.85437
8.5886440369231,-19.569822,-82.611786,-40.764416,4.0251212,-39.267117,-151.51563,1.6397003,102.57595
8.5931172890256,-19.528166,-82.295486,-40.53437,2.5103486,-39.620174,-129.38525,1.4784943,100.06916
8.5975905411282,-19.530022,-81.888947,-40.124485,-2.9204774,-39.309868,-108.80753,1.9596961,97.125031
8.6020637932308,-19.573921,-81.603218,-40.505081,-10.662623,-39.557606,-85.147362,2.5212972,85.282715
8.6065370453333,-19.637287,-81.584145,-39.712017,-5.0206246,-39.839478,-64.186295,3.0268469,92.366455
8.6110102974359,-19.687391,-81.880608,-40.425041,3.7073345,-40.003174,-40.235706,1.7391348,101.01121
8.6154835495385,-19.691473,-82.341064,-40.659023,1.7985716,-39.834034,-16.271231,0.95221013,101.02503
8.619956801641,-19.647137,-82.696465,-40.848919,2.2813194,-39.996574,5.4847937,0.41254207,103.28625
8.6244300537436,-19.585617,-82.763565,-41.307961,2.0627017,-39.825092,27.056643,0.12095988,106.72275
8.6289033058462,-19.53688,-82.553024,-41.90377,2.9547775,-39.749073,49.186642,-0.36929807,112.28208
8.6333765579487,-19.523527,-82.200478,-41.413109,1.2860326,-39.590862,68.022751,-0.033546891,104.53263
8.6378498100513,-19.548565,-81.869102,-40.275528,1.783419,-39.367764,90.048706,1.6326016,97.233185
8.6423230621538,-19.600769,-81.736717,-41.031063,1.4428855,-39.512646,110.12336,0.48765454,100.29563
8.6467963142564,-19.649706,-81.859238,-40.696678,-9.346343,-39.605869,130.07796,2.0277071,86.96244
8.651269566359,-19.672894,-82.145622,-41.719524,-0.10290589,-39.314217,148.82977,-0.65694755,102.65254
8.6557428184615,-19.667192,-82.433495,-41.888126,-0.68725443,-39.819401,169.64578,-1.0259222,104.22567
8.6602160705641,-19.636265,-82.624702,-41.851276,2.4868114,-39.420483,-171.01065,-0.40404856,106.01823
8.6646893226667,-19.600954,-82.643486,-41.168381,3.2078886,-39.505493,-153.46248,0.35660428,105.07143
8.6691625747692,-19.572187,-82.529152,-41.045765,6.538116,-39.417847,-134.48198,1.0630623,107.3522
8.6736358268718,-19.56002,-82.342598,-41.083687,2.1965644,-39.296978,-118.84697,0.88541847,103.32393
8.6781090789744,-19.567968,-82.153015,-40.942631,2.5737398,-39.563038,-100.11372,1.2133192,98.335182
8.6825823310769,-19.589199,-82.006836,-40.762123,2.3115995,-39.531487,-86.744408,0.99229848,102.85779
8.6870555831795,-19.62072,-81.956589,-40.831955,1.4716802,-39.605064,-68.217323,1.1398631,101.0817
8.6915288352821,-19.65107,-82.032425,-40.531857,-3.2515872,-39.394527,-51.544632,2.4821646,96.257942
8.6960020873846,-19.669399,-82.203026,-40.236134,-9.4358425,-39.189159,-35.946285,3.5785134,89.592293
8.7004753394872,-19.670694,-82.387161,-40.243298,-2.4365268,-39.44194,-18.940224,3.464962,97.057068
8.7049485915897,-19.658686,-82.552864,-41.402435,2.9406111,-39.588303,-4.7506218,1.553185,100.19736
8.7094218436923,-19.637363,-82.666672,-40.746635,-0.86768341,-39.414219,5.3593893,1.6780686,94.903412
8.7138950957949,-19.61062,-82.683395,-41.147354,4.1408639,-39.428619,22.886145,1.9488816,102.60213
8.7183683478974,-19.58432,-82.62262,-40.716766,3.692282,-39.076557,34.019794,1.9350756,100.27217
8.7228416,-19.568974,-82.506889,-41.006363,0.93751645,-39.051723,49.871326,1.1576561,98.255272
8.7273148521026,-19.568048,-82.368233,-40.529842,-0.31924143,-39.285053,64.242622,1.656579,96.333275
8.7317881042051,-19.578234,-82.267998,-40.146553,-1.7416967,-38.960625,79.484474,2.1061485,92.280251
8.7362613563077,-19.594965,-82.23288,-40.657967,-1.1374017,-38.985168,92.8983,1.6500406,94.884491
8.7407346084103,-19.613665,-82.273697,-39.931065,-1.8115013,-38.842976,107.6058,2.4649959,91.662361
8.7452078605128,-19.629641,-82.388191,-40.907883,-3.5743587,-39.105103,121.36405,1.1879129,97.143753
8.7496811126154,-19.633562,-82.554192,-41.696125,-5.5290852,-39.22081,137.1059,0.21212108,96.910553
8.7541543647179,-19.620764,-82.697487,-40.434967,-5.694881,-38.921356,153.13579,2.2803941,93.298157
8.7586276168205,-19.594715,-82.76281,-40.542126,-1.8356804,-39.456036,170.63144,1.6016105,100.17577
8.7631008689231,-19.56292,-82.721771,-40.924343,-1.5518442,-39.449623,-174.28438,0.62689269,101.76261
8.7675741210256,-19.53417,-82.567009,-41.500732,-1.1238792,-39.132469,-159.32858,0.37814641,99.965248
8.7720473731282,-19.51889,-82.335754,-40.929314,3.7176399,-39.33918,-141.32649,1.1152289,103.5127
8.7765206252308,-19.522444,-82.075043,-40.562763,-1.1403143,-39.26033,-124.84671,0.976744,99.031532
8.7809938773333,-19.545856,-81.869415,-41.353943,-1.0108904,-39.161175,-106.73351,-0.29794005,102.34786
8.7854671294359,-19.583345,-81.773575,-42.304264,-3.4168997,-39.435417,-90.315765,-1.1247706,104.46075
8.7899403815385,-19.624359,-81.839897,-41.38802,-1.3106468,-39.09837,-73.473007,0.04072801,101.65337
8.794413633641,-19.65329,-82.048988,-40.780872,-1.3872834,-39.260265,-52.918442,0.7537508,99.748245
8.7988868857436,-19.656639,-82.330887,-40.642567,0.0097081531,-39.226692,-36.68565,1.2668954,100.10567
8.8033601378462,-19.632984,-82.572853,-41.209911,-0.44079942,-39.364273,-18.098015,0.28733894,101.10978
8.8078333899487,-19.591709,-82.66819,-41.126114,-0.11006075,-39.042099,0.860219,0.74975413,100.58413
8.8123066420513,-19.548357,-82.575554,-40.800713,2.8048873,-39.01685,16.891182,1.2937865,100.50072
8.8167798941538,-19.520077,-82.338875,-39.870907,-12.896008,-38.889549,35.053604,4.2126408,85.958664
8.8212531462564,-19.51568,-82.032692,-40.509476,-10.26304,-38.837955,51.168499,2.6767731,85.815269
8.825726398359,-19.538033,-81.745148,-41.33654,-1.0068733,-39.04324,70.677551,0.36565205,97.62635
8.8301996504615,-19.580441,-81.612221,-41.056782,-1.6800394,-39.045208,89.336304,0.67936105,100.21577
8.8346729025641,-19.62923,-81.659439,-40.891609,1.9305513,-38.817337,104.69122,0.89000732,101.32887
8.8391461546667,-19.666973,-81.886703,-41.102917,2.0354946,-39.338528,122.59201,0.22802258,103.56244
8.8436194067692,-19.681107,-82.198586,-41.601051,1.6028848,-39.382587,137.9566,-0.48090434,103.91116
8.8480926588718,-19.669262,-82.498711,-41.758892,0.91334367,-39.000935,156.08598,-0.77337307,107.90601
8.8525659109744,-19.635963,-82.716988,-42.132256,-1.0819651,-39.212048,170.35648,-0.58931023,102.38034
8.8570391630769,-19.591986,-82.777382,-41.652077,-4.7459784,-39.183956,-172.31517,0.61048818,100.04774
8.8615124151795,-19.550259,-82.679504,-40.853271,-3.3207562,-39.193726,-159.21657,1.0192908,95.192368
8.8659856672821,-19.52421,-82.475571,-41.089306,0.95324147,-38.851418,-142.70607,0.70802343,100.63833
8.8704589193846,-19.516523,-82.2062,-41.296448,1.2652227,-39.26041,-128.28156,0.589167,105.43265
8.8749321714872,-19.528255,-81.957123,-41.173244,-0.29559922,-39.0168,-112.35662,0.68928438,105.3463
8.8794054235897,-19.556818,-81.779984,-41.557133,-1.0786144,-39.051388,-101.90553,-0.15326059,103.69432
8.8838786756923,-19.593798,-81.699242,-41.356441,-3.3937683,-39.128807,-86.450829,0.53316927,99.302773
8.8883519277949,-19.630337,-81.734123,-40.061012,-13.803106,-38.725075,-74.467949,2.9987977,85.025703
8.8928251798974,-19.66136,-81.860413,-40.479565,-12.353993,-38.937027,-59.93858,2.5249264,90.973137
8.897298432,-19.679262,-82.045616,-40.136528,-12.241157,-38.67992,-49.572872,3.559962,90.111534
8.9017716841026,-19.687428,-82.261314,-40.545006,-12.558045,-38.743614,-39.329838,2.9353535,88.986244
8.9062449362051,-19.683121,-82.465828,-40.048656,-12.633364,-38.683083,-27.670708,3.2915192,89.208237
8.9107181883077,-19.666248,-82.647209,-40.149391,-9.5080442,-38.651989,-15.859768,3.1722333,88.807838
8.9151914404103,-19.645178,-82.770348,-41.344227,2.6218617,-39.148029,-9.6185503,0.36205751,103.37775
8.9196646925128,-19.62118,-82.819733,-40.994637,5.5974603,-39.126179,1.1369485,1.2482108,102.23832
8.9241379446154,-19.598282,-82.817917,-40.47929,3.355957,-39.190342,6.8585539,1.043645,98.611397
8.9286111967179,-19.577564,-82.777084,-40.972046,3.1616442,-39.220154,17.837084,0.4061265,98.893181
8.9330844488205,-19.561995,-82.708702,-41.386383,2.1519094,-39.326057,24.235367,-0.29359981,105.1869
8.9375577009231,-19.546173,-82.596222,-40.772385,4.5872087,-38.638317,34.472073,1.0277379,102.22352
8.9420309530256,-19.538816,-82.474968,-40.83419,-0.89515537,-38.954021,39.118145,0.56787515,100.7888
8.9465042051282,-19.536921,-82.342964,-40.84269,2.616626,-39.045162,49.302464,1.3185853,99.635986
8.9509774572308,-19.541048,-82.243439,-39.807999,-14.7694,-38.884438,56.141674,4.5317235,78.427811
8.9554507093333,-19.547859,-82.149117,-40.353367,-3.8080311,-38.967949,66.601547,2.4412768,89.032478
8.9599239614359,-19.559893,-82.083694,-40.349335,-3.75758,-38.644787,73.012863,3.7708776,91.47316
8.9643972135385,-19.574713,-82.049034,-40.204559,-11.790382,-38.5676,79.503517,3.4209092,83.907303
8.968870465641,-19.589952,-82.029083,-40.18047,-3.9880903,-38.563305,89.231651,2.9757042,88.583107
8.9733437177436,-19.606443,-82.056839,-40.744419,-3.4793191,-38.953136,97.857468,2.8062274,92.821808
8.9778169698462,-19.622526,-82.110428,-40.26173,-1.4461408,-38.841549,106.17959,2.6243215,91.292038
8.9822902219487,-19.635138,-82.205032,-41.261909,-11.551797,-38.635895,115.02749,2.3116028,90.077202
8.9867634740513,-19.642578,-82.329506,-40.799164,-4.9084821,-38.87323,120.6542,2.5665538,91.861717
8.9912367261538,-19.644299,-82.452309,-39.890049,-6.2091541,-38.923771,132.83344,4.2037697,88.465729
8.9957099782564,-19.63863,-82.587158,-39.205853,-12.181313,-38.542274,143.29059,5.3421755,82.723427
9.000183230359,-19.628368,-82.701012,-40.211819,-13.624181,-38.746632,151.10941,3.7029586,79.904381
9.0046564824615,-19.611008,-82.789948,-39.656723,-16.783552,-38.045372,160.02701,4.7567449,74.146751
9.0091297345641,-19.589876,-82.833221,-40.243855,-14.304111,-38.536831,169.68939,2.8872514,72.423637
9.0136029866667,-19.566236,-82.828339,-37.301785,-41.227253,-37.947994,-178.16879,9.0332174,59.277477
9.0180762387692,-19.545229,-82.756569,-36.323212,-47.543442,-37.754787,-167.63809,10.225082,54.382179
9.0225494908718,-19.526205,-82.656944,-39.112961,-19.983578,-38.310482,-157.53246,6.2874804,73.778816
9.0270227429744,-19.513996,-82.515617,-40.563831,-5.3877778,-38.97271,-146.89191,3.4761915,92.233437
9.0314959950769,-19.50967,-82.360405,-39.882214,-9.1532688,-38.619446,-134.99211,4.1416163,94.193596
9.0359692471795,-19.512831,-82.201668,-40.496231,-14.333379,-38.790516,-126.45219,3.3993869,86.394135
9.0404424992821,-19.520777,-82.058792,-39.493809,-15.622183,-38.210926,-116.18828,5.0538101,82.123207
9.0449157513846,-19.536728,-81.944611,-40.82597,3.4278932,-38.654655,-104.30138,1.5139592,99.546989
9.0493890034872,-19.55694,-81.90332,-38.72649,-10.128776,-38.161297,-95.08596,6.0399055,83.318115
9.0538622555897,-19.576757,-81.894165,-36.8904,-16.652311,-37.883625,-81.219688,8.9932556,82.545044
9.0583355076923,-19.594099,-81.92366,-35.310349,-42.898396,-37.183521,-75.408577,11.346022,56.883907
9.0628087597949,-19.60763,-81.989525,-32.210796,-66.676704,-36.235142,-68.11412,15.768266,36.92178
9.0672820118974,-19.616089,-82.070129,-35.154793,-46.16835,-37.230045,-56.455734,11.738105,58.453655
9.071755264,-19.619032,-82.176308,-36.02417,-59.661854,-37.127274,-49.53598,11.38015,39.628883
9.0762285161026,-19.61762,-82.267036,-36.337914,-55.399105,-37.09227,-40.584278,10.707197,48.273296
9.0807017682051,-19.611599,-82.3507,-35.508026,-59.367672,-36.856789,-33.616879,11.75932,44.501266
9.0851750203077,-19.602446,-82.410347,-35.56221,-65.753441,-37.271755,-26.485386,11.481925,36.164459
9.0896482724103,-19.592564,-82.434532,-38.618168,-24.931126,-37.832092,-17.995821,6.428565,72.407257
9.0941215245128,-19.581802,-82.450996,-39.829208,-19.15897,-38.180836,-10.016208,4.8889065,81.354279
9.0985947766154,-19.571423,-82.457321,-38.874069,-23.849888,-38.231358,-3.8354466,5.9189277,72.520737
9.1030680287179,-19.55995,-82.45063,-39.216591,-21.716093,-38.166348,1.0531136,5.294467,74.626625
9.1075412808205,-19.552074,-82.422623,-39.075661,-24.47578,-37.851921,4.2264605,5.5299883,71.268181
9.1120145329231,-19.545855,-82.379349,-38.073494,-18.355213,-37.993584,7.4400554,7.1031551,81.591476
9.1164877850256,-19.54162,-82.352371,-38.713367,-20.691366,-37.829521,10.09779,5.9336996,77.920059
9.1209610371282,-19.539625,-82.331039,-39.040203,-23.229706,-37.894417,11.114017,5.6628056,75.417244
9.1254342892308,-19.53826,-82.290649,-38.799068,-20.627533,-37.763443,15.216157,5.7866831,77.784042
9.1299075413333,-19.536291,-82.266121,-39.590298,-20.291773,-38.04039,16.658222,4.7558517,79.548759
9.1343807934359,-19.535797,-82.249702,-38.701241,-22.535618,-38.312019,16.699589,6.1490674,77.703133
9.1388540455385,-19.536144,-82.242569,-37.96389,-22.963268,-38.359352,17.202555,7.1628175,76.991776
9.143327297641,-19.535679,-82.237534,-36.552872,-24.778265,-37.754887,19.447193,8.6792116,75.09433
9.1478005497436,-19.537428,-82.234772,-36.190914,-29.081152,-37.652409,20.346254,9.7788467,68.798584
9.1522738018462,-19.536509,-82.240456,-35.038826,-47.800301,-36.935104,16.193838,11.445202,48.853199
9.1567470539487,-19.538975,-82.252266,-36.916058,-32.256126,-37.53447,16.688627,8.93332,67.566879
9.1612203060513,-19.540142,-82.268791,-36.650688,-29.313103,-37.628937,16.17527,9.0369396,73.740204
9.1656935581538,-19.541531,-82.270599,-37.773937,-23.639194,-37.978348,17.112692,7.61061,80.333542
9.1701668102564,-19.542662,-82.289986,-35.812637,-32.436424,-37.554306,13.529305,10.09281,67.618362
9.174640062359,-19.545135,-82.305084,-36.260109,-35.380787,-37.446693,10.941826,9.5303316,60.215126
9.1791133144615,-19.545914,-82.314987,-37.367584,-21.371283,-37.73336,11.238863,8.156292,79.980644
9.1835865665641,-19.548573,-82.32708,-38.770126,-10.059414,-37.908669,9.5755491,6.3376989,90.576653
9.1880598186667,-19.550442,-82.340675,-38.123184,-20.129524,-37.852615,7.344121,6.7730322,78.136459
9.1925330707692,-19.553453,-82.35585,-38.372208,-18.099375,-37.882858,4.624794,6.8359241,80.603951
9.1970063228718,-19.557903,-82.370644,-38.258514,-20.025906,-37.756748,1.3173865,6.3595395,79.57299
9.2014795749744,-19.562153,-82.382652,-38.208042,-16.832108,-38.094017,-0.98970979,6.5035815,82.380066
9.2059528270769,-19.566708,-82.385597,-38.980858,-22.792858,-38.104885,-5.2793941,5.938849,74.573967
9.2104260791795,-19.5735,-82.396721,-40.183453,-19.522495,-38.255127,-9.5378456,3.9081385,84.530663
9.2148993312821,-19.580225,-82.402267,-39.830036,-18.261232,-37.905434,-13.118072,4.5543036,81.64669
9.2193725833846,-19.588179,-82.393181,-40.508331,-4.2024808,-38.523384,-19.41016,1.4922189,95.107574
9.2238458354872,-19.596209,-82.361069,-39.755604,-8.0417166,-38.187065,-22.14933,4.2489223,92.294739
9.2283190875897,-19.603586,-82.329559,-39.824158,-7.5885563,-38.18853,-31.639431,3.0910237,88.91053
9.2327923396923,-19.608042,-82.273743,-40.113873,-5.1727748,-38.382332,-36.010689,2.1514387,89.986664
9.2372655917949,-19.612154,-82.209587,-40.180199,-0.99401963,-38.331028,-43.620232,2.4548557,93.506088
9.2417388438974,-19.612831,-82.141129,-40.41449,-0.22794692,-38.416615,-51.791843,1.8868786,97.864571
9.246212096,-19.609529,-82.061264,-40.402378,-1.0301503,-38.39838,-59.871445,1.9208813,99.757538
9.2506853481026,-19.603359,-81.993843,-41.008774,-4.1463962,-38.517807,-67.037094,1.0923023,96.234009
9.2551586002051,-19.591888,-81.933929,-41.076633,1.4316479,-38.285225,-75.139977,1.6523083,100.22363
9.2596318523077,-19.579239,-81.89991,-40.936649,0.9503569,-38.386047,-85.153038,1.1893497,102.55788
9.2641051044103,-19.563431,-81.902336,-40.818565,-1.4109071,-38.47366,-92.943802,1.499552,98.017776
9.2685783565128,-19.54793,-81.942947,-40.928173,-3.3051193,-38.848965,-102.8439,0.8102504,100.40444
9.2730516086154,-19.532095,-82.015404,-41.014301,-3.5478799,-38.580116,-113.21896,1.0310576,98.990234
9.2775248607179,-19.520622,-82.120598,-41.567577,-2.9842546,-38.62228,-124.15022,0.36675656,102.4088
9.2819981128205,-19.5163,-82.252068,-41.948227,-6.5040121,-38.773235,-134.88109,-0.44909993,101.11244
9.2864713649231,-19.516167,-82.414986,-41.598938,-7.0029292,-38.889584,-141.96709,0.24363154,99.424812
9.2909446170256,-19.525206,-82.55687,-41.02446,-5.6370053,-38.795414,-152.88443,0.7920385,97.772118
9.2954178691282,-19.537588,-82.691345,-39.957912,-7.8788214,-38.631474,-163.03157,3.2124269,88.960709
9.2998911212308,-19.558992,-82.780197,-40.755497,-8.3303347,-38.718395,-174.01862,1.601627,94.120285
9.3043643733333,-19.580803,-82.824417,-40.373257,-6.1725936,-38.817959,177.9799,2.6812186,91.216942
9.3088376254359,-19.604271,-82.810051,-40.990879,-1.4649143,-39.054859,168.1295,2.1218467,96.048332
9.3133108775385,-19.627541,-82.746712,-40.939713,2.5094509,-38.916565,156.56117,1.397257,103.74424
9.317784129641,-19.644073,-82.64579,-41.313248,-0.51548332,-39.018917,149.51787,1.146204,102.26405
9.3222573817436,-19.653635,-82.510674,-40.742847,1.6569968,-38.826286,137.11409,1.4304131,98.971016
9.3267306338462,-19.658503,-82.367035,-40.730808,2.2989678,-39.065945,130.16983,1.5656352,99.476341
9.3312038859487,-19.653404,-82.221252,-40.883282,6.1642981,-38.856873,123.28228,1.9396678,104.51649
9.3356771380513,-19.642849,-82.10202,-41.82262,1.8601643,-38.95966,112.52177,0.63283968,103.63883
9.3401503901538,-19.626951,-82.014259,-40.91872,2.464129,-39.051418,104.68051,1.3986229,102.8091
9.3446236422564,-19.607965,-81.954285,-40.674557,1.6498249,-39.286442,96.018158,1.1820909,104.07206
9.349096894359,-19.588634,-81.941093,-41.034573,1.8014214,-38.924553,87.609726,1.2498425,99.948334
